TRACE_INDEX,TIMESTAMP,NumImages,ContextTokens,GeneratedTokens,SOURCE_ROW,ARRIVAL_OFFSET_S,INTER_ARRIVAL_S
340,2024-10-16T08:38:38.212Z,9,5026,10,150969,125.503000021,0.046999931
341,2024-10-16T08:38:38.212Z,9,3786,10,150970,125.503000021,0.000000000
342,2024-10-16T08:38:38.524Z,1,1205,456,150971,125.815000057,0.312000036
343,2024-10-16T08:38:38.600Z,1,689,50,150972,125.891000032,0.075999975
344,2024-10-16T08:38:38.961Z,1,1717,47,150973,126.252000093,0.361000061
345,2024-10-16T08:38:39.011Z,1,1700,153,150974,126.302000284,0.050000191
346,2024-10-16T08:38:39.025Z,1,1205,28,150975,126.315999985,0.013999701
347,2024-10-16T08:38:39.025Z,1,1488,87,150976,126.315999985,0.000000000
348,2024-10-16T08:38:39.085Z,9,3851,112,150977,126.376000166,0.060000181
349,2024-10-16T08:38:39.085Z,1,1650,100,150978,126.376000166,0.000000000
350,2024-10-16T08:38:39.105Z,9,5288,10,150979,126.396000147,0.019999981
351,2024-10-16T08:38:39.368Z,1,630,289,150980,126.659000158,0.263000011
352,2024-10-16T08:38:39.486Z,1,264,70,150981,126.777000189,0.118000031
353,2024-10-16T08:38:39.598Z,1,713,50,150982,126.889000177,0.111999989
354,2024-10-16T08:38:39.766Z,1,1236,500,150983,127.057000160,0.167999983
355,2024-10-16T08:38:39.766Z,1,1169,74,150984,127.057000160,0.000000000
356,2024-10-16T08:38:39.767Z,1,1125,26,150985,127.058000088,0.000999928
357,2024-10-16T08:38:39.826Z,1,1219,153,150986,127.117000103,0.059000015
358,2024-10-16T08:38:40.267Z,1,964,267,150987,127.558000088,0.440999985
359,2024-10-16T08:38:40.515Z,1,944,11,150988,127.806000233,0.248000145
360,2024-10-16T08:38:40.572Z,1,1189,103,150989,127.863000154,0.056999922
361,2024-10-16T08:38:40.581Z,1,832,112,150990,127.871999979,0.008999825
362,2024-10-16T08:38:40.757Z,9,5282,10,150991,128.048000097,0.176000118
363,2024-10-16T08:38:40.775Z,1,1446,19,150992,128.066000223,0.018000126
364,2024-10-16T08:38:40.916Z,1,2484,41,150993,128.207000017,0.140999794
365,2024-10-16T08:38:40.963Z,1,716,43,150994,128.254000187,0.047000170
366,2024-10-16T08:38:41.008Z,1,3938,377,150995,128.299000025,0.044999838
367,2024-10-16T08:38:41.018Z,1,1402,104,150996,128.309000015,0.009999990
368,2024-10-16T08:38:41.290Z,0,374,473,150997,128.581000090,0.272000074
369,2024-10-16T08:38:41.464Z,1,796,93,150998,128.755000114,0.174000025
370,2024-10-16T08:38:41.465Z,1,1741,26,150999,128.756000042,0.000999928
371,2024-10-16T08:38:41.620Z,1,970,70,151000,128.911000013,0.154999971
372,2024-10-16T08:38:42.119Z,1,2560,1155,151001,129.410000086,0.499000072
373,2024-10-16T08:38:42.260Z,0,825,2,151002,129.551000118,0.141000032
374,2024-10-16T08:38:42.413Z,1,1133,80,151003,129.703999996,0.152999878
375,2024-10-16T08:38:42.611Z,1,562,47,151004,129.902000189,0.198000193
376,2024-10-16T08:38:42.767Z,1,458,79,151005,130.058000088,0.155999899
377,2024-10-16T08:38:42.913Z,9,5182,10,151006,130.203999996,0.145999908
378,2024-10-16T08:38:43.017Z,1,1011,105,151007,130.308000088,0.104000092
379,2024-10-16T08:38:43.111Z,1,346,46,151008,130.402000189,0.094000101
380,2024-10-16T08:38:43.216Z,1,1168,70,151009,130.507000208,0.105000019
381,2024-10-16T08:38:43.331Z,1,902,102,151010,130.622000217,0.115000010
382,2024-10-16T08:38:43.359Z,9,4995,10,151011,130.650000095,0.027999878
383,2024-10-16T08:38:43.413Z,1,685,59,151012,130.703999996,0.053999901
384,2024-10-16T08:38:43.513Z,1,436,170,151013,130.804000139,0.100000143
385,2024-10-16T08:38:43.663Z,1,346,34,151014,130.954000235,0.150000095
386,2024-10-16T08:38:43.772Z,1,1231,551,151015,131.063000202,0.108999968
387,2024-10-16T08:38:43.857Z,400,27763,1,151016,131.148000002,0.084999800
388,2024-10-16T08:38:44.082Z,1,858,168,151017,131.372999907,0.224999905
389,2024-10-16T08:38:44.369Z,1,1409,63,151018,131.660000086,0.287000179
390,2024-10-16T08:38:44.413Z,0,3651,299,151019,131.703999996,0.043999910
391,2024-10-16T08:38:44.605Z,9,5715,10,151020,131.896000147,0.192000151
392,2024-10-16T08:38:44.859Z,1,870,172,151021,132.150000095,0.253999949
393,2024-10-16T08:38:44.915Z,1,1716,82,151022,132.206000090,0.055999994
394,2024-10-16T08:38:44.915Z,1,1748,26,151023,132.206000090,0.000000000
395,2024-10-16T08:38:45.269Z,1,1624,117,151024,132.560000181,0.354000092
396,2024-10-16T08:38:45.517Z,1,2502,37,151025,132.808000088,0.247999907
397,2024-10-16T08:38:45.662Z,1,3602,395,151026,132.953000307,0.145000219
398,2024-10-16T08:38:45.736Z,64,6216,1,151027,133.027000189,0.073999882
399,2024-10-16T08:38:45.815Z,1,1974,194,151028,133.106000185,0.078999996
400,2024-10-16T08:38:45.851Z,1,1024,26,151029,133.142000198,0.036000013
401,2024-10-16T08:38:46.098Z,1,964,26,151030,133.388999939,0.246999741
402,2024-10-16T08:38:46.167Z,1,260,35,151031,133.458000183,0.069000244
403,2024-10-16T08:38:46.275Z,9,5305,10,151032,133.566000223,0.108000040
404,2024-10-16T08:38:46.487Z,1,1109,260,151033,133.778000116,0.211999893
405,2024-10-16T08:38:46.613Z,9,5107,10,151034,133.904000044,0.125999928
406,2024-10-16T08:38:47.017Z,9,5094,10,151035,134.308000088,0.404000044
407,2024-10-16T08:38:47.125Z,1,1175,124,151036,134.416000128,0.108000040
408,2024-10-16T08:38:47.167Z,1,1481,80,151037,134.458000183,0.042000055
409,2024-10-16T08:38:47.209Z,0,726,16,151038,134.500000000,0.041999817
410,2024-10-16T08:38:47.268Z,1,439,276,151039,134.559000015,0.059000015
411,2024-10-16T08:38:47.569Z,1,869,109,151040,134.860000134,0.301000118
412,2024-10-16T08:38:47.611Z,1,948,187,151041,134.902000189,0.042000055
413,2024-10-16T08:38:47.611Z,1,1108,92,151042,134.902000189,0.000000000
414,2024-10-16T08:38:47.710Z,1,1999,111,151043,135.001000166,0.098999977
415,2024-10-16T08:38:47.738Z,1,372,86,151044,135.029000044,0.027999878
416,2024-10-16T08:38:47.759Z,1,1949,162,151045,135.050000191,0.021000147
417,2024-10-16T08:38:47.961Z,1,1169,79,151046,135.252000093,0.201999903
418,2024-10-16T08:38:47.995Z,1,1741,105,151047,135.286000252,0.034000158
419,2024-10-16T08:38:48.272Z,0,458,147,151048,135.563000202,0.276999950
420,2024-10-16T08:38:48.276Z,9,5193,10,151049,135.567000151,0.003999949
421,2024-10-16T08:38:48.581Z,0,340,112,151050,135.871999979,0.304999828
422,2024-10-16T08:38:48.767Z,1,824,112,151051,136.058000088,0.186000109
423,2024-10-16T08:38:48.831Z,1,1650,88,151052,136.122000217,0.064000130
424,2024-10-16T08:38:49.109Z,0,494,11,151053,136.400000095,0.277999878
425,2024-10-16T08:38:49.321Z,81,14089,254,151054,136.611999989,0.211999893
426,2024-10-16T08:38:49.627Z,1,647,150,151055,136.918000221,0.306000233
427,2024-10-16T08:38:49.857Z,1,403,72,151056,137.148000002,0.229999781
428,2024-10-16T08:38:50.239Z,1,498,204,151057,137.530000210,0.382000208
429,2024-10-16T08:38:50.273Z,1,359,72,151058,137.564000130,0.033999920
430,2024-10-16T08:38:50.292Z,0,239,78,151059,137.583000183,0.019000053
431,2024-10-16T08:38:50.581Z,9,5417,10,151060,137.871999979,0.288999796
432,2024-10-16T08:38:50.620Z,1,1362,88,151061,137.911000013,0.039000034
433,2024-10-16T08:38:50.819Z,196,19444,451,151062,138.110000134,0.199000120
434,2024-10-16T08:38:51.105Z,1,1194,183,151063,138.396000147,0.286000013
435,2024-10-16T08:38:51.163Z,4,2693,33,151064,138.454000235,0.058000088
436,2024-10-16T08:38:51.163Z,9,5067,10,151065,138.454000235,0.000000000
437,2024-10-16T08:38:51.238Z,1,382,141,151066,138.529000282,0.075000048
438,2024-10-16T08:38:51.331Z,1,1729,304,151067,138.622000217,0.092999935
439,2024-10-16T08:38:51.734Z,1,1863,391,151068,139.025000334,0.403000116
440,2024-10-16T08:38:51.813Z,4,2086,500,151069,139.104000092,0.078999758
441,2024-10-16T08:38:51.835Z,1,1821,35,151070,139.126000166,0.022000074
442,2024-10-16T08:38:51.860Z,9,3473,144,151071,139.151000023,0.024999857
443,2024-10-16T08:38:51.913Z,1,694,57,151072,139.203999996,0.052999973
444,2024-10-16T08:38:52.070Z,1,912,215,151073,139.361000299,0.157000303
445,2024-10-16T08:38:52.111Z,1,1738,576,151074,139.402000189,0.040999889
446,2024-10-16T08:38:52.413Z,1,704,57,151075,139.703999996,0.301999807
447,2024-10-16T08:38:52.520Z,1,901,91,151076,139.811000109,0.107000113
448,2024-10-16T08:38:52.570Z,1,1525,94,151077,139.861000061,0.049999952
449,2024-10-16T08:38:52.571Z,1,440,236,151078,139.862000227,0.001000166
450,2024-10-16T08:38:52.762Z,0,225,287,151079,140.052999973,0.190999746
451,2024-10-16T08:38:52.913Z,9,5054,10,151080,140.203999996,0.151000023
452,2024-10-16T08:38:53.164Z,1,1172,81,151081,140.455000162,0.251000166
453,2024-10-16T08:38:53.264Z,1,276,49,151082,140.555000067,0.099999905
454,2024-10-16T08:38:53.351Z,9,3028,1,151083,140.642000198,0.087000132
455,2024-10-16T08:38:53.414Z,1,854,265,151084,140.705000162,0.062999964
456,2024-10-16T08:38:53.710Z,64,11794,371,151085,141.001000166,0.296000004
457,2024-10-16T08:38:53.737Z,0,361,99,151086,141.028000116,0.026999950
458,2024-10-16T08:38:53.761Z,0,416,140,151087,141.052000046,0.023999929
459,2024-10-16T08:38:53.874Z,1,1877,153,151088,141.164999962,0.112999916
460,2024-10-16T08:38:54.071Z,1,532,64,151089,141.362000227,0.197000265
461,2024-10-16T08:38:54.417Z,1,261,48,151090,141.707999945,0.345999718
462,2024-10-16T08:38:54.528Z,1,1690,112,151091,141.819000244,0.111000299
463,2024-10-16T08:38:54.562Z,0,2359,168,151092,141.852999926,0.033999681
464,2024-10-16T08:38:54.623Z,1,532,65,151093,141.914000273,0.061000347
465,2024-10-16T08:38:54.709Z,0,2583,292,151094,142.000000000,0.085999727
466,2024-10-16T08:38:54.734Z,1,901,112,151095,142.025000334,0.025000334
467,2024-10-16T08:38:54.735Z,1,682,40,151096,142.026000261,0.000999928
468,2024-10-16T08:38:54.772Z,1,2302,33,151097,142.063000202,0.036999941
469,2024-10-16T08:38:54.822Z,1,1012,26,151098,142.113000154,0.049999952
470,2024-10-16T08:38:55.098Z,1,1777,24,151099,142.388999939,0.275999784
471,2024-10-16T08:38:55.098Z,1,887,29,151100,142.388999939,0.000000000
472,2024-10-16T08:38:55.169Z,1,522,250,151101,142.460000038,0.071000099
473,2024-10-16T08:38:55.274Z,1,2815,261,151102,142.565000057,0.105000019
474,2024-10-16T08:38:55.367Z,0,409,13,151103,142.658000231,0.093000174
475,2024-10-16T08:38:55.466Z,1,465,134,151104,142.756999969,0.098999739
476,2024-10-16T08:38:55.598Z,1,345,28,151105,142.889000177,0.132000208
477,2024-10-16T08:38:55.608Z,1,1241,395,151106,142.899000168,0.009999990
478,2024-10-16T08:38:55.870Z,1,1873,81,151107,143.161000252,0.262000084
479,2024-10-16T08:38:56.164Z,1,569,115,151108,143.455000162,0.293999910
480,2024-10-16T08:38:56.569Z,1,441,146,151109,143.860000134,0.404999971
481,2024-10-16T08:38:56.666Z,9,6371,10,151110,143.957000017,0.096999884
482,2024-10-16T08:38:56.821Z,1,443,120,151111,144.111999989,0.154999971
483,2024-10-16T08:38:56.821Z,1,4848,238,151112,144.111999989,0.000000000
484,2024-10-16T08:38:57.166Z,0,3607,169,151113,144.457000256,0.345000267
485,2024-10-16T08:38:58.041Z,0,100,10,151114,145.332000017,0.874999762
486,2024-10-16T08:38:58.371Z,1,964,239,151115,145.662000179,0.330000162
487,2024-10-16T08:38:58.465Z,1,471,173,151116,145.756000042,0.093999863
488,2024-10-16T08:38:58.916Z,1,457,111,151117,146.207000017,0.450999975
489,2024-10-16T08:38:59.570Z,0,2364,177,151118,146.861000061,0.654000044
490,2024-10-16T08:38:59.570Z,1,253,37,151119,146.861000061,0.000000000
491,2024-10-16T08:38:59.601Z,1,1640,85,151120,146.891999960,0.030999899
492,2024-10-16T08:38:59.601Z,1,933,85,151121,146.891999960,0.000000000
493,2024-10-16T08:38:59.608Z,1,3178,199,151122,146.899000168,0.007000208
494,2024-10-16T08:38:59.771Z,1,1690,123,151123,147.062000275,0.163000107
495,2024-10-16T08:39:00.111Z,1,348,46,151124,147.402000189,0.339999914
496,2024-10-16T08:39:00.415Z,0,405,16,151125,147.706000090,0.303999901
497,2024-10-16T08:39:00.415Z,1,698,98,151126,147.706000090,0.000000000
498,2024-10-16T08:39:00.545Z,0,761,1,151127,147.835999966,0.129999876
499,2024-10-16T08:39:01.213Z,1,1282,8,151128,148.503999949,0.667999983
500,2024-10-16T08:39:01.415Z,1,952,271,151129,148.706000090,0.202000141
501,2024-10-16T08:39:01.465Z,0,981,50,151130,148.756000042,0.049999952
502,2024-10-16T08:39:02.261Z,9,5919,10,151131,149.552000046,0.796000004
503,2024-10-16T08:39:02.375Z,1,1126,91,151132,149.666000128,0.114000082
504,2024-10-16T08:39:02.417Z,1,1116,121,151133,149.707999945,0.041999817
505,2024-10-16T08:39:02.476Z,1,1328,107,151134,149.767000198,0.059000254
506,2024-10-16T08:39:02.570Z,1,1894,90,151135,149.861000061,0.093999863
507,2024-10-16T08:39:02.761Z,1,1790,29,151136,150.052000046,0.190999985
508,2024-10-16T08:39:02.761Z,1,378,46,151137,150.052000046,0.000000000
509,2024-10-16T08:39:02.958Z,1,1170,86,151138,150.249000311,0.197000265
510,2024-10-16T08:39:03.012Z,1,1951,126,151139,150.303000212,0.053999901
511,2024-10-16T08:39:03.023Z,1,907,69,151140,150.314000130,0.010999918
512,2024-10-16T08:39:03.024Z,1,3980,518,151141,150.315000057,0.000999928
513,2024-10-16T08:39:03.127Z,1,412,62,151142,150.418000221,0.103000164
514,2024-10-16T08:39:03.128Z,1,251,57,151143,150.419000149,0.000999928
515,2024-10-16T08:39:03.263Z,1,2787,304,151144,150.554000139,0.134999990
516,2024-10-16T08:39:03.263Z,1,1054,342,151145,150.554000139,0.000000000
517,2024-10-16T08:39:03.327Z,9,5180,10,151146,150.618000269,0.064000130
518,2024-10-16T08:39:03.327Z,1,1294,210,151147,150.618000269,0.000000000
519,2024-10-16T08:39:03.592Z,0,1022,19,151148,150.883000135,0.264999866
520,2024-10-16T08:39:03.763Z,1,1391,84,151149,151.054000139,0.171000004
521,2024-10-16T08:39:03.858Z,1,2853,190,151150,151.148999929,0.094999790
522,2024-10-16T08:39:04.018Z,4,3403,10,151151,151.309000015,0.160000086
523,2024-10-16T08:39:04.041Z,0,1310,1018,151152,151.332000017,0.023000002
524,2024-10-16T08:39:04.113Z,1,2450,353,151153,151.404000044,0.072000027
525,2024-10-16T08:39:04.123Z,1,932,279,151154,151.414000273,0.010000229
526,2024-10-16T08:39:04.263Z,9,3851,127,151155,151.554000139,0.139999866
527,2024-10-16T08:39:04.263Z,1,810,118,151156,151.554000139,0.000000000
528,2024-10-16T08:39:04.360Z,1,1315,90,151157,151.651000023,0.096999884
529,2024-10-16T08:39:04.572Z,1,1170,92,151158,151.863000154,0.212000132
530,2024-10-16T08:39:04.624Z,1,435,413,151159,151.915000200,0.052000046
531,2024-10-16T08:39:04.726Z,1,1951,131,151160,152.017000198,0.101999998
532,2024-10-16T08:39:05.021Z,1,1119,26,151161,152.312000036,0.294999838
533,2024-10-16T08:39:05.332Z,1,686,58,151162,152.623000145,0.311000109
534,2024-10-16T08:39:05.512Z,1,254,30,151163,152.803000212,0.180000067
535,2024-10-16T08:39:05.523Z,1,381,61,151164,152.814000130,0.010999918
536,2024-10-16T08:39:05.523Z,9,5042,10,151165,152.814000130,0.000000000
537,2024-10-16T08:39:05.598Z,0,874,157,151166,152.889000177,0.075000048
538,2024-10-16T08:39:05.711Z,1,1825,8,151167,153.002000093,0.112999916
539,2024-10-16T08:39:06.036Z,0,289,13,151168,153.327000141,0.325000048
540,2024-10-16T08:39:06.109Z,1,1377,146,151169,153.400000095,0.072999954
541,2024-10-16T08:39:06.213Z,0,94,3,151170,153.503999949,0.103999853
542,2024-10-16T08:39:06.459Z,1,1800,27,151171,153.750000238,0.246000290
543,2024-10-16T08:39:06.832Z,9,5147,10,151172,154.123000145,0.372999907
544,2024-10-16T08:39:06.862Z,9,5197,10,151173,154.153000355,0.030000210
545,2024-10-16T08:39:06.916Z,4,2770,36,151174,154.207000017,0.053999662
546,2024-10-16T08:39:06.960Z,1,1833,95,151175,154.251000166,0.044000149
547,2024-10-16T08:39:06.960Z,1,2288,26,151176,154.251000166,0.000000000
548,2024-10-16T08:39:07.162Z,1,1586,126,151177,154.453000069,0.201999903
549,2024-10-16T08:39:07.211Z,0,450,85,151178,154.502000093,0.049000025
550,2024-10-16T08:39:07.211Z,1,694,42,151179,154.502000093,0.000000000
551,2024-10-16T08:39:07.333Z,1,864,75,151180,154.624000072,0.121999979
552,2024-10-16T08:39:07.572Z,9,3851,140,151181,154.863000154,0.239000082
553,2024-10-16T08:39:07.712Z,1,898,83,151182,155.003000021,0.139999866
554,2024-10-16T08:39:07.865Z,1,583,73,151183,155.156000137,0.153000116
555,2024-10-16T08:39:07.917Z,0,3402,8,151184,155.207999945,0.051999807
556,2024-10-16T08:39:08.083Z,9,5161,10,151185,155.374000311,0.166000366
557,2024-10-16T08:39:08.100Z,9,5230,10,151186,155.391000032,0.016999722
558,2024-10-16T08:39:08.122Z,9,3851,102,151187,155.413000107,0.022000074
559,2024-10-16T08:39:08.212Z,1,1409,63,151188,155.503000021,0.089999914
560,2024-10-16T08:39:08.325Z,1,554,162,151189,155.616000175,0.113000154
561,2024-10-16T08:39:08.415Z,1,1043,364,151190,155.706000090,0.089999914
562,2024-10-16T08:39:08.522Z,1,959,76,151191,155.812999964,0.106999874
563,2024-10-16T08:39:08.572Z,1,414,129,151192,155.863000154,0.050000191
564,2024-10-16T08:39:08.786Z,1,1812,29,151193,156.076999903,0.213999748
565,2024-10-16T08:39:08.836Z,1,1745,27,151194,156.127000093,0.050000191
566,2024-10-16T08:39:08.977Z,9,6187,10,151195,156.268000126,0.141000032
567,2024-10-16T08:39:08.986Z,1,499,1,151196,156.276999950,0.008999825
568,2024-10-16T08:39:09.036Z,0,257,17,151197,156.327000141,0.050000191
569,2024-10-16T08:39:09.115Z,1,906,112,151198,156.406000137,0.078999996
570,2024-10-16T08:39:09.125Z,1,1769,145,151199,156.416000128,0.009999990
571,2024-10-16T08:39:09.211Z,1,344,91,151200,156.502000093,0.085999966
572,2024-10-16T08:39:09.228Z,1,1790,34,151201,156.519000053,0.016999960
573,2024-10-16T08:39:09.268Z,1,199,49,151202,156.559000015,0.039999962
574,2024-10-16T08:39:09.326Z,1,1133,57,151203,156.617000341,0.058000326
575,2024-10-16T08:39:09.332Z,9,5510,10,151204,156.623000145,0.005999804
576,2024-10-16T08:39:09.362Z,1,2229,202,151205,156.653000116,0.029999971
577,2024-10-16T08:39:09.613Z,1,1645,137,151206,156.904000044,0.250999928
578,2024-10-16T08:39:09.663Z,1,1080,26,151207,156.954000235,0.050000191
579,2024-10-16T08:39:09.663Z,1,2180,165,151208,156.954000235,0.000000000
580,2024-10-16T08:39:09.768Z,0,1353,64,151209,157.059000015,0.104999781
581,2024-10-16T08:39:10.167Z,1,2405,8,151210,157.458000183,0.399000168
582,2024-10-16T08:39:10.213Z,1,4303,166,151211,157.503999949,0.045999765
583,2024-10-16T08:39:10.277Z,1,1720,166,151212,157.568000078,0.064000130
584,2024-10-16T08:39:10.289Z,1,1170,75,151213,157.580000162,0.012000084
585,2024-10-16T08:39:10.289Z,9,3681,93,151214,157.580000162,0.000000000
586,2024-10-16T08:39:10.324Z,0,2358,127,151215,157.615000010,0.034999847
587,2024-10-16T08:39:10.339Z,0,1286,49,151216,157.630000114,0.015000105
588,2024-10-16T08:39:10.460Z,1,1706,12,151217,157.751000166,0.121000051
589,2024-10-16T08:39:10.477Z,1,377,34,151218,157.768000126,0.016999960
590,2024-10-16T08:39:10.583Z,1,375,32,151219,157.874000311,0.106000185
591,2024-10-16T08:39:10.666Z,1,905,199,151220,157.957000017,0.082999706
592,2024-10-16T08:39:10.666Z,9,5113,10,151221,157.957000017,0.000000000
593,2024-10-16T08:39:10.735Z,1,1816,26,151222,158.026000261,0.069000244
594,2024-10-16T08:39:11.118Z,0,846,51,151223,158.409000158,0.382999897
595,2024-10-16T08:39:11.118Z,1,488,301,151224,158.409000158,0.000000000
596,2024-10-16T08:39:11.118Z,1,1479,360,151225,158.409000158,0.000000000
597,2024-10-16T08:39:11.125Z,1,1167,86,151226,158.416000128,0.006999969
598,2024-10-16T08:39:11.214Z,9,5264,10,151227,158.505000353,0.089000225
599,2024-10-16T08:39:11.351Z,0,1562,52,151228,158.642000198,0.136999846
600,2024-10-16T08:39:11.363Z,1,344,135,151229,158.654000282,0.012000084
601,2024-10-16T08:39:11.375Z,1,453,172,151230,158.666000128,0.011999846
602,2024-10-16T08:39:11.375Z,225,23269,322,151231,158.666000128,0.000000000
603,2024-10-16T08:39:11.417Z,1,1633,126,151232,158.707999945,0.041999817
604,2024-10-16T08:39:11.417Z,1,1628,123,151233,158.707999945,0.000000000
605,2024-10-16T08:39:11.561Z,1,964,726,151234,158.851999998,0.144000053
606,2024-10-16T08:39:11.584Z,1,285,64,151235,158.875000238,0.023000240
607,2024-10-16T08:39:11.599Z,1,1850,146,151236,158.890000105,0.014999866
608,2024-10-16T08:39:11.627Z,1,1302,177,151237,158.918000221,0.028000116
609,2024-10-16T08:39:11.635Z,1,243,32,151238,158.926000118,0.007999897
610,2024-10-16T08:39:11.761Z,1,963,78,151239,159.052000046,0.125999928
611,2024-10-16T08:39:11.862Z,1,2472,127,151240,159.153000355,0.101000309
612,2024-10-16T08:39:11.875Z,1,1236,4,151241,159.166000128,0.012999773
613,2024-10-16T08:39:11.980Z,1,820,102,151242,159.271000147,0.105000019
614,2024-10-16T08:39:12.018Z,1,486,126,151243,159.309000015,0.037999868
615,2024-10-16T08:39:12.105Z,0,562,238,151244,159.396000147,0.087000132
616,2024-10-16T08:39:12.384Z,0,513,58,151245,159.675000191,0.279000044
617,2024-10-16T08:39:12.459Z,9,5180,10,151246,159.750000238,0.075000048
618,2024-10-16T08:39:12.516Z,1,954,26,151247,159.807000160,0.056999922
619,2024-10-16T08:39:12.795Z,0,276,284,151248,160.086000204,0.279000044
620,2024-10-16T08:39:12.865Z,1,2189,36,151249,160.156000137,0.069999933
621,2024-10-16T08:39:12.865Z,9,5271,10,151250,160.156000137,0.000000000
622,2024-10-16T08:39:12.865Z,1,918,223,151251,160.156000137,0.000000000
623,2024-10-16T08:39:12.884Z,1,2068,130,151252,160.175000191,0.019000053
624,2024-10-16T08:39:13.025Z,0,964,560,151253,160.315999985,0.140999794
625,2024-10-16T08:39:13.230Z,1,1229,115,151254,160.521000147,0.205000162
626,2024-10-16T08:39:13.324Z,1,3657,186,151255,160.615000010,0.093999863
627,2024-10-16T08:39:13.324Z,1,2283,39,151256,160.615000010,0.000000000
628,2024-10-16T08:39:13.576Z,1,1236,426,151257,160.867000103,0.252000093
629,2024-10-16T08:39:13.586Z,1,860,28,151258,160.877000093,0.009999990
630,2024-10-16T08:39:13.612Z,1,611,195,151259,160.903000116,0.026000023
631,2024-10-16T08:39:13.621Z,1,253,52,151260,160.912000179,0.009000063
632,2024-10-16T08:39:13.736Z,1,1171,73,151261,161.027000189,0.115000010
633,2024-10-16T08:39:14.121Z,1,2288,42,151262,161.412000179,0.384999990
634,2024-10-16T08:39:14.574Z,4,3321,10,151263,161.865000248,0.453000069
635,2024-10-16T08:39:14.710Z,1,954,26,151264,162.001000166,0.135999918
636,2024-10-16T08:39:14.710Z,9,5068,10,151265,162.001000166,0.000000000
637,2024-10-16T08:39:14.712Z,1,1133,141,151266,162.003000021,0.001999855
638,2024-10-16T08:39:14.712Z,1,1348,26,151267,162.003000021,0.000000000
639,2024-10-16T08:39:14.833Z,1,1087,107,151268,162.124000072,0.121000051
640,2024-10-16T08:39:14.852Z,1,1073,26,151269,162.143000126,0.019000053
641,2024-10-16T08:39:14.853Z,1,373,78,151270,162.144000053,0.000999928
642,2024-10-16T08:39:15.007Z,0,682,18,151271,162.298000097,0.154000044
643,2024-10-16T08:39:15.167Z,9,5002,10,151272,162.458000183,0.160000086
644,2024-10-16T08:39:15.211Z,4,2507,194,151273,162.502000093,0.043999910
645,2024-10-16T08:39:15.584Z,1,381,113,151274,162.875000238,0.373000145
646,2024-10-16T08:39:15.822Z,1,1229,163,151275,163.113000154,0.237999916
647,2024-10-16T08:39:15.874Z,1,1730,167,151276,163.164999962,0.051999807
648,2024-10-16T08:39:16.019Z,1,2371,8,151277,163.310000181,0.145000219
649,2024-10-16T08:39:16.019Z,1,948,26,151278,163.310000181,0.000000000
650,2024-10-16T08:39:16.021Z,0,316,199,151279,163.312000036,0.001999855
651,2024-10-16T08:39:16.021Z,4,5181,10,151280,163.312000036,0.000000000
652,2024-10-16T08:39:16.168Z,1,502,93,151281,163.459000111,0.147000074
653,2024-10-16T08:39:16.168Z,1,1310,246,151282,163.459000111,0.000000000
654,2024-10-16T08:39:16.457Z,1,720,60,151283,163.748000145,0.289000034
655,2024-10-16T08:39:16.573Z,1,1810,25,151284,163.864000082,0.115999937
656,2024-10-16T08:39:16.669Z,1,1498,130,151285,163.960000038,0.095999956
657,2024-10-16T08:39:16.863Z,9,5045,10,151286,164.154000282,0.194000244
658,2024-10-16T08:39:16.868Z,0,1038,71,151287,164.159000158,0.004999876
659,2024-10-16T08:39:17.072Z,1,1236,500,151288,164.363000154,0.203999996
660,2024-10-16T08:39:17.278Z,1,1701,120,151289,164.569000244,0.206000090
661,2024-10-16T08:39:17.278Z,1,928,93,151290,164.569000244,0.000000000
662,2024-10-16T08:39:17.340Z,1,1236,317,151291,164.631000042,0.061999798
663,2024-10-16T08:39:17.421Z,9,3850,128,151292,164.712000132,0.081000090
664,2024-10-16T08:39:17.517Z,1,252,57,151293,164.808000088,0.095999956
665,2024-10-16T08:39:17.672Z,1,1428,28,151294,164.963000059,0.154999971
666,2024-10-16T08:39:17.737Z,9,3302,192,151295,165.028000116,0.065000057
667,2024-10-16T08:39:17.769Z,1,990,289,151296,165.060000181,0.032000065
668,2024-10-16T08:39:17.769Z,1,346,46,151297,165.060000181,0.000000000
669,2024-10-16T08:39:18.167Z,1,409,67,151298,165.458000183,0.398000002
670,2024-10-16T08:39:18.273Z,1,342,38,151299,165.564000130,0.105999947
671,2024-10-16T08:39:18.328Z,1,1501,119,151300,165.619000196,0.055000067
672,2024-10-16T08:39:18.349Z,1,468,1,151301,165.640000105,0.020999908
673,2024-10-16T08:39:18.421Z,1,1409,105,151302,165.712000132,0.072000027
674,2024-10-16T08:39:18.601Z,16,11399,212,151303,165.891999960,0.179999828
675,2024-10-16T08:39:18.709Z,1,382,92,151304,166.000000000,0.108000040
676,2024-10-16T08:39:18.966Z,1,2397,11,151305,166.257000208,0.257000208
677,2024-10-16T08:39:19.115Z,1,1665,75,151306,166.406000137,0.148999929
678,2024-10-16T08:39:19.170Z,1,470,112,151307,166.460999966,0.054999828
679,2024-10-16T08:39:19.268Z,1,2023,126,151308,166.559000015,0.098000050
680,2024-10-16T08:39:19.417Z,1,2693,40,151309,166.707999945,0.148999929
681,2024-10-16T08:39:19.479Z,1,543,74,151310,166.770000219,0.062000275
