TRACE_INDEX,TIMESTAMP,NumImages,ContextTokens,GeneratedTokens,SOURCE_ROW,ARRIVAL_OFFSET_S,INTER_ARRIVAL_S
338,2024-10-21T12:16:56.022Z,1,2369,573,837613,53.296000004,0.388000250
339,2024-10-21T12:16:56.521Z,1,4208,574,837614,53.794999838,0.498999834
340,2024-10-21T12:16:56.634Z,1,3011,739,837615,53.907999754,0.112999916
341,2024-10-21T12:16:56.772Z,1,2411,592,837616,54.046000004,0.138000250
342,2024-10-21T12:16:57.273Z,1,10000,599,837617,54.546999931,0.500999928
343,2024-10-21T12:16:57.384Z,1,3023,760,837618,54.657999992,0.111000061
344,2024-10-21T12:16:57.523Z,1,1946,604,837619,54.796999931,0.138999939
345,2024-10-21T12:16:57.636Z,1,2147,744,837620,54.909999847,0.112999916
346,2024-10-21T12:16:57.918Z,1,2381,433,837621,55.192000151,0.282000303
347,2024-10-21T12:16:57.986Z,1,4819,478,837622,55.259999752,0.067999601
348,2024-10-21T12:16:58.022Z,1,2184,618,837623,55.296000004,0.036000252
349,2024-10-21T12:16:58.415Z,1,1664,387,837624,55.688999891,0.392999887
350,2024-10-21T12:16:58.772Z,1,2527,659,837625,56.046000004,0.357000113
351,2024-10-21T12:16:58.772Z,1,3278,649,837626,56.046000004,0.000000000
352,2024-10-21T12:16:58.892Z,1,2972,788,837627,56.165999889,0.119999886
353,2024-10-21T12:16:59.023Z,1,2542,661,837628,56.296999931,0.131000042
354,2024-10-21T12:16:59.024Z,1,1998,671,837629,56.297999859,0.000999928
355,2024-10-21T12:16:59.163Z,1,1423,429,837630,56.437000036,0.139000177
356,2024-10-21T12:16:59.261Z,0,1246,100,837631,56.534999847,0.097999811
357,2024-10-21T12:17:00.732Z,1,2236,657,837632,58.006000042,1.471000195
358,2024-10-21T12:17:00.775Z,1,2386,733,837633,58.049000025,0.042999983
359,2024-10-21T12:17:01.891Z,1,4792,862,837634,59.164999962,1.115999937
360,2024-10-21T12:17:02.635Z,1,7995,861,837635,59.908999920,0.743999958
361,2024-10-21T12:17:02.888Z,1,21867,867,837636,60.161999941,0.253000021
362,2024-10-21T12:17:03.009Z,0,487,186,837637,60.282999754,0.120999813
363,2024-10-21T12:17:05.163Z,9,4762,663,837638,62.437000036,2.154000282
364,2024-10-21T12:17:05.663Z,1,3677,590,837639,62.937000036,0.500000000
365,2024-10-21T12:17:05.758Z,1,3329,946,837640,63.032000065,0.095000029
366,2024-10-21T12:17:05.990Z,0,152,20,837641,63.263999939,0.231999874
367,2024-10-21T12:17:06.009Z,4,3019,437,837642,63.282999754,0.018999815
368,2024-10-21T12:17:06.261Z,0,203,21,837643,63.534999847,0.252000093
369,2024-10-21T12:17:06.571Z,0,858,114,837644,63.845000029,0.310000181
370,2024-10-21T12:17:06.890Z,1,2377,672,837645,64.163999796,0.318999767
371,2024-10-21T12:17:07.916Z,1,2439,647,837646,65.189999819,1.026000023
372,2024-10-21T12:17:08.413Z,1,3406,649,837647,65.686999798,0.496999979
373,2024-10-21T12:17:09.165Z,1,2480,659,837648,66.438999891,0.752000093
374,2024-10-21T12:17:09.416Z,1,2422,670,837649,66.689999819,0.250999928
375,2024-10-21T12:17:09.665Z,1,2636,677,837650,66.938999891,0.249000072
376,2024-10-21T12:17:09.715Z,0,130,16,837651,66.989000082,0.050000191
377,2024-10-21T12:17:10.010Z,1,2168,693,837652,67.283999920,0.294999838
378,2024-10-21T12:17:10.413Z,1,3643,689,837653,67.686999798,0.402999878
379,2024-10-21T12:17:10.810Z,0,155,6,837654,68.083999872,0.397000074
380,2024-10-21T12:17:10.915Z,1,3047,707,837655,68.188999891,0.105000019
381,2024-10-21T12:17:11.583Z,0,451,67,837656,68.857000113,0.668000221
382,2024-10-21T12:17:11.729Z,0,1094,81,837657,69.002999783,0.145999670
383,2024-10-21T12:17:11.914Z,1,2831,721,837658,69.187999725,0.184999943
384,2024-10-21T12:17:12.262Z,1,386,1418,837659,69.536000013,0.348000288
385,2024-10-21T12:17:12.664Z,1,2163,752,837660,69.937999964,0.401999950
386,2024-10-21T12:17:12.837Z,0,1456,100,837661,70.110999823,0.172999859
387,2024-10-21T12:17:13.728Z,1,3133,781,837662,71.001999855,0.891000032
388,2024-10-21T12:17:14.025Z,0,4195,72,837663,71.298999786,0.296999931
389,2024-10-21T12:17:14.037Z,0,4784,360,837664,71.310999870,0.012000084
390,2024-10-21T12:17:14.064Z,1,3288,622,837665,71.337999821,0.026999950
391,2024-10-21T12:17:14.064Z,1,2801,624,837666,71.337999821,0.000000000
392,2024-10-21T12:17:16.324Z,0,832,546,837667,73.597999811,2.259999990
393,2024-10-21T12:17:16.582Z,0,1126,237,837668,73.855999947,0.258000135
394,2024-10-21T12:17:16.760Z,625,37209,573,837669,74.033999920,0.177999973
395,2024-10-21T12:17:17.663Z,1,2421,833,837670,74.937000036,0.903000116
396,2024-10-21T12:17:18.561Z,1,2273,631,837671,75.834999800,0.897999763
397,2024-10-21T12:17:19.423Z,0,4006,68,837672,76.697000027,0.862000227
398,2024-10-21T12:17:19.761Z,1,5062,590,837673,77.034999847,0.337999821
399,2024-10-21T12:17:21.229Z,0,3654,479,837674,78.502999783,1.467999935
400,2024-10-21T12:17:22.668Z,1,2575,951,837675,79.941999912,1.439000130
401,2024-10-21T12:17:23.512Z,1,1914,747,837676,80.786000013,0.844000101
402,2024-10-21T12:17:23.563Z,1,4518,667,837677,80.836999893,0.050999880
403,2024-10-21T12:17:25.317Z,1,11709,653,837678,82.590999842,1.753999949
404,2024-10-21T12:17:25.513Z,1,2916,751,837679,82.786999941,0.196000099
405,2024-10-21T12:17:25.812Z,1,3702,672,837680,83.085999966,0.299000025
406,2024-10-21T12:17:26.313Z,1,2427,660,837681,83.586999893,0.500999928
407,2024-10-21T12:17:27.019Z,0,385,70,837682,84.292999983,0.706000090
408,2024-10-21T12:17:28.010Z,0,158,22,837683,85.283999920,0.990999937
409,2024-10-21T12:17:28.565Z,1,3348,711,837684,85.838999748,0.554999828
410,2024-10-21T12:17:28.582Z,0,15798,432,837685,85.855999947,0.017000198
411,2024-10-21T12:17:28.619Z,0,805,169,837686,85.892999887,0.036999941
412,2024-10-21T12:17:29.120Z,0,547,63,837687,86.393999815,0.500999928
413,2024-10-21T12:17:30.511Z,0,440,41,837688,87.785000086,1.391000271
414,2024-10-21T12:17:32.263Z,0,595,550,837689,89.536999941,1.751999855
415,2024-10-21T12:17:33.924Z,0,115,16,837690,91.197999954,1.661000013
416,2024-10-21T12:17:34.488Z,0,3950,97,837691,91.761999846,0.563999891
417,2024-10-21T12:17:34.511Z,1,386,16384,837692,91.785000086,0.023000240
418,2024-10-21T12:17:36.591Z,0,564,39,837693,93.865000010,2.079999924
419,2024-10-21T12:17:37.740Z,0,479,52,837694,95.013999939,1.148999929
420,2024-10-21T12:17:38.084Z,0,1543,644,837695,95.358000040,0.344000101
421,2024-10-21T12:17:39.773Z,0,207,599,837696,97.046999931,1.688999891
422,2024-10-21T12:17:45.385Z,0,1607,763,837697,102.658999920,5.611999989
423,2024-10-21T12:17:47.259Z,0,3502,285,837698,104.532999992,1.874000072
424,2024-10-21T12:17:51.109Z,0,936,55,837699,108.382999897,3.849999905
425,2024-10-21T12:17:52.074Z,0,484,56,837700,109.347999811,0.964999914
426,2024-10-21T12:17:52.364Z,0,1258,29,837701,109.638000011,0.290000200
427,2024-10-21T12:17:55.566Z,0,4223,117,837702,112.840000153,3.202000141
428,2024-10-21T12:17:56.024Z,0,1491,222,837703,113.297999859,0.457999706
429,2024-10-21T12:17:56.363Z,0,140,12,837704,113.637000084,0.339000225
430,2024-10-21T12:17:56.566Z,0,993,1,837705,113.840000153,0.203000069
431,2024-10-21T12:17:56.611Z,0,10862,63,837706,113.884999990,0.044999838
432,2024-10-21T12:17:56.790Z,0,2957,835,837707,114.064000130,0.179000139
433,2024-10-21T12:17:57.769Z,0,1544,66,837708,115.042999983,0.978999853
434,2024-10-21T12:17:57.862Z,0,457,43,837709,115.136000156,0.093000174
435,2024-10-21T12:18:06.765Z,0,606,74,837710,124.038999796,8.902999640
436,2024-10-21T12:18:07.467Z,0,897,278,837711,124.740999937,0.702000141
437,2024-10-21T12:18:07.822Z,0,1466,73,837712,125.095999956,0.355000019
438,2024-10-21T12:18:07.844Z,0,486,35,837713,125.118000031,0.022000074
439,2024-10-21T12:18:07.850Z,0,152,10,837714,125.123999834,0.005999804
440,2024-10-21T12:18:11.465Z,0,3104,64,837715,128.738999844,3.615000010
441,2024-10-21T12:18:14.510Z,0,974,1,837716,131.784000158,3.045000315
442,2024-10-21T12:18:15.039Z,0,22608,846,837717,132.312999964,0.528999805
443,2024-10-21T12:18:15.524Z,0,487,88,837718,132.797999859,0.484999895
444,2024-10-21T12:18:18.011Z,0,786,72,837719,135.285000086,2.487000227
445,2024-10-21T12:18:18.886Z,0,864,102,837720,136.160000086,0.875000000
446,2024-10-21T12:18:22.114Z,0,1498,625,837721,139.387999773,3.227999687
447,2024-10-21T12:18:22.513Z,0,1349,19,837722,139.786999941,0.399000168
448,2024-10-21T12:18:23.083Z,0,127104,37,837723,140.357000113,0.570000172
449,2024-10-21T12:18:23.296Z,0,142,16,837724,140.569999933,0.212999821
450,2024-10-21T12:18:24.092Z,0,180,11,837725,141.365999937,0.796000004
451,2024-10-21T12:18:25.768Z,0,163,22,837726,143.041999817,1.675999880
452,2024-10-21T12:18:28.121Z,0,402,48,837727,145.394999981,2.353000164
453,2024-10-21T12:18:28.162Z,0,7659,195,837728,145.435999870,0.040999889
454,2024-10-21T12:18:32.600Z,0,167,17,837729,149.873999834,4.437999964
455,2024-10-21T12:18:33.581Z,0,503,42,837730,150.854999781,0.980999947
456,2024-10-21T12:18:33.613Z,0,783,8,837731,150.886999846,0.032000065
457,2024-10-21T12:18:34.599Z,0,999,15,837732,151.872999907,0.986000061
458,2024-10-21T12:18:37.863Z,0,3903,150,837733,155.137000084,3.264000177
459,2024-10-21T12:18:37.887Z,0,456,138,837734,155.161000013,0.023999929
460,2024-10-21T12:18:38.072Z,0,2458,268,837735,155.345999956,0.184999943
461,2024-10-21T12:18:38.468Z,0,1915,12,837736,155.741999865,0.395999908
462,2024-10-21T12:18:39.256Z,0,159,14,837737,156.529999971,0.788000107
463,2024-10-21T12:18:39.293Z,0,4060,182,837738,156.566999912,0.036999941
464,2024-10-21T12:18:40.340Z,0,976,1,837739,157.613999844,1.046999931
465,2024-10-21T12:18:40.458Z,0,1374,97,837740,157.731999874,0.118000031
466,2024-10-21T12:18:48.073Z,0,112,35,837741,165.346999884,7.615000010
467,2024-10-21T12:18:48.710Z,0,1195,62,837742,165.983999968,0.637000084
468,2024-10-21T12:18:52.112Z,0,200,964,837743,169.385999918,3.401999950
469,2024-10-21T12:18:52.173Z,0,3501,879,837744,169.446999788,0.060999870
470,2024-10-21T12:18:54.226Z,0,412,45,837745,171.499999762,2.052999973
471,2024-10-21T12:18:56.979Z,0,1552,672,837746,174.253000021,2.753000259
472,2024-10-21T12:18:57.567Z,0,1165,44,837747,174.841000080,0.588000059
473,2024-10-21T12:19:01.420Z,0,124,8,837748,178.694000006,3.852999926
474,2024-10-21T12:19:01.833Z,1,386,15064,837749,179.106999874,0.412999868
475,2024-10-21T12:19:04.098Z,0,1572,700,837750,181.371999741,2.264999866
476,2024-10-21T12:19:07.274Z,0,438,63,837751,184.547999859,3.176000118
477,2024-10-21T12:19:07.511Z,0,586,268,837752,184.785000086,0.237000227
478,2024-10-21T12:19:07.852Z,0,148,12,837753,185.125999928,0.340999842
479,2024-10-21T12:19:08.516Z,0,1940,52,837754,185.789999962,0.664000034
480,2024-10-21T12:19:08.763Z,0,3789,440,837755,186.036999941,0.246999979
481,2024-10-21T12:19:09.312Z,0,1703,248,837756,186.585999966,0.549000025
482,2024-10-21T12:19:09.743Z,0,143,11,837757,187.016999960,0.430999994
483,2024-10-21T12:19:12.011Z,0,3629,110,837758,189.285000086,2.268000126
484,2024-10-21T12:19:12.412Z,0,781,322,837759,189.685999870,0.400999784
485,2024-10-21T12:19:14.763Z,0,606,96,837760,192.036999941,2.351000071
486,2024-10-21T12:19:18.368Z,0,140,20,837761,195.641999960,3.605000019
487,2024-10-21T12:19:18.581Z,0,1056,1,837762,195.854999781,0.212999821
488,2024-10-21T12:19:19.788Z,0,794,86,837763,197.062000036,1.207000256
489,2024-10-21T12:19:21.038Z,0,130,12,837764,198.312000036,1.250000000
490,2024-10-21T12:19:22.635Z,0,946,146,837765,199.908999920,1.596999884
491,2024-10-21T12:19:27.957Z,0,4318,27,837766,205.230999947,5.322000027
492,2024-10-21T12:19:30.788Z,0,1555,546,837767,208.062000036,2.831000090
493,2024-10-21T12:19:32.333Z,0,509,17,837768,209.606999874,1.544999838
494,2024-10-21T12:19:33.510Z,0,763,8,837769,210.784000158,1.177000284
495,2024-10-21T12:19:33.852Z,0,123,3,837770,211.125999928,0.341999769
496,2024-10-21T12:19:34.281Z,0,126762,664,837771,211.554999828,0.428999901
497,2024-10-21T12:19:35.422Z,0,134,14,837772,212.696000099,1.141000271
498,2024-10-21T12:19:36.960Z,1,1774,31,837773,214.233999968,1.537999868
499,2024-10-21T12:19:37.813Z,0,457,92,837774,215.086999893,0.852999926
500,2024-10-21T12:19:38.789Z,9,4873,116,837775,216.062999964,0.976000071
501,2024-10-21T12:19:40.423Z,0,2094,284,837776,217.697000027,1.634000063
502,2024-10-21T12:19:41.388Z,0,152,10,837777,218.661999941,0.964999914
503,2024-10-21T12:19:43.767Z,0,1431,578,837778,221.040999889,2.378999949
504,2024-10-21T12:19:43.829Z,1,1176,76,837779,221.102999926,0.062000036
505,2024-10-21T12:19:43.919Z,1,4318,135,837780,221.193000078,0.090000153
506,2024-10-21T12:19:45.264Z,0,1603,777,837781,222.537999868,1.344999790
507,2024-10-21T12:19:45.417Z,0,152,15,837782,222.690999746,0.152999878
508,2024-10-21T12:19:46.084Z,1,1139,97,837783,223.358000040,0.667000294
509,2024-10-21T12:19:46.962Z,1,1391,17,837784,224.235999823,0.877999783
510,2024-10-21T12:19:47.966Z,9,3848,118,837785,225.240000010,1.004000187
511,2024-10-21T12:19:49.573Z,0,920,25,837786,226.846999884,1.606999874
512,2024-10-21T12:19:50.111Z,0,143,17,837787,227.384999990,0.538000107
513,2024-10-21T12:19:51.083Z,4,3204,77,837788,228.357000113,0.972000122
514,2024-10-21T12:19:52.006Z,0,3047,273,837789,229.279999971,0.922999859
515,2024-10-21T12:19:52.465Z,1,1787,27,837790,229.738999844,0.458999872
516,2024-10-21T12:19:52.538Z,1,386,256,837791,229.811999798,0.072999954
517,2024-10-21T12:19:52.583Z,0,516,25,837792,229.857000113,0.045000315
518,2024-10-21T12:19:53.212Z,1,1139,76,837793,230.485999823,0.628999710
519,2024-10-21T12:19:53.813Z,1,1422,17,837794,231.086999893,0.601000071
520,2024-10-21T12:19:53.962Z,1,890,19,837795,231.235999823,0.148999929
521,2024-10-21T12:19:53.962Z,1,1422,17,837796,231.235999823,0.000000000
522,2024-10-21T12:19:54.011Z,0,4763,171,837797,231.285000086,0.049000263
523,2024-10-21T12:19:54.329Z,1,1139,84,837798,231.602999926,0.317999840
524,2024-10-21T12:19:54.385Z,1,921,47,837799,231.658999920,0.055999994
525,2024-10-21T12:19:54.756Z,0,450,26,837800,232.029999971,0.371000051
526,2024-10-21T12:19:55.769Z,324,28197,56,837801,233.042999983,1.013000011
527,2024-10-21T12:19:55.850Z,0,4186,49,837802,233.123999834,0.080999851
528,2024-10-21T12:19:55.959Z,144,17906,32,837803,233.233000040,0.109000206
529,2024-10-21T12:19:56.079Z,0,37008,971,837804,233.352999926,0.119999886
530,2024-10-21T12:19:56.216Z,1,1170,72,837805,233.490000010,0.137000084
531,2024-10-21T12:19:56.560Z,1,1129,30,837806,233.833999872,0.343999863
532,2024-10-21T12:19:56.561Z,0,994,1,837807,233.834999800,0.000999928
533,2024-10-21T12:19:56.713Z,4,1838,1,837808,233.986999750,0.151999950
534,2024-10-21T12:19:57.321Z,0,676,41,837809,234.594999790,0.608000040
535,2024-10-21T12:19:58.082Z,9,3688,198,837810,235.355999708,0.760999918
536,2024-10-21T12:19:58.834Z,0,900,89,837811,236.107999802,0.752000093
537,2024-10-21T12:19:59.042Z,0,1053,35,837812,236.315999746,0.207999945
538,2024-10-21T12:20:00.612Z,0,984,1,837813,237.885999918,1.570000172
539,2024-10-21T12:20:01.333Z,0,3533,338,837814,238.606999874,0.720999956
540,2024-10-21T12:20:01.561Z,400,31512,62,837815,238.834999800,0.227999926
541,2024-10-21T12:20:01.561Z,9,4908,67,837816,238.834999800,0.000000000
542,2024-10-21T12:20:01.810Z,1,1139,73,837817,239.083999872,0.249000072
543,2024-10-21T12:20:01.918Z,484,34827,41,837818,239.192000151,0.108000278
544,2024-10-21T12:20:02.210Z,1,1572,23,837819,239.483999729,0.291999578
545,2024-10-21T12:20:02.886Z,0,441,77,837820,240.160000086,0.676000357
546,2024-10-21T12:20:03.664Z,484,34827,52,837821,240.937999964,0.777999878
547,2024-10-21T12:20:03.831Z,1,4355,161,837822,241.105000019,0.167000055
548,2024-10-21T12:20:03.884Z,1,890,52,837823,241.157999992,0.052999973
549,2024-10-21T12:20:04.064Z,1,1139,96,837824,241.337999821,0.179999828
550,2024-10-21T12:20:04.354Z,9,4908,109,837825,241.627999783,0.289999962
551,2024-10-21T12:20:04.785Z,0,36,9,837826,242.058999777,0.430999994
552,2024-10-21T12:20:04.917Z,484,34827,60,837827,242.190999746,0.131999969
553,2024-10-21T12:20:05.134Z,1,1572,71,837828,242.407999992,0.217000246
554,2024-10-21T12:20:05.134Z,1,1170,90,837829,242.407999992,0.000000000
555,2024-10-21T12:20:05.208Z,0,1381,27,837830,242.481999874,0.073999882
556,2024-10-21T12:20:05.208Z,4,3204,88,837831,242.481999874,0.000000000
557,2024-10-21T12:20:05.463Z,1,1422,17,837832,242.736999989,0.255000114
558,2024-10-21T12:20:05.463Z,1,1139,74,837833,242.736999989,0.000000000
559,2024-10-21T12:20:06.103Z,0,3529,635,837834,243.377000093,0.640000105
560,2024-10-21T12:20:06.134Z,1,1139,90,837835,243.407999992,0.030999899
561,2024-10-21T12:20:06.353Z,49,11708,81,837836,243.626999855,0.218999863
562,2024-10-21T12:20:06.709Z,1,997,133,837837,243.982999802,0.355999947
563,2024-10-21T12:20:06.817Z,1,1139,103,837838,244.090999842,0.108000040
564,2024-10-21T12:20:06.856Z,1,1234,90,837839,244.129999876,0.039000034
565,2024-10-21T12:20:07.070Z,4,4300,91,837840,244.344000101,0.214000225
566,2024-10-21T12:20:07.103Z,9,4904,88,837841,244.377000093,0.032999992
567,2024-10-21T12:20:07.274Z,49,11368,81,837842,244.547999859,0.170999765
568,2024-10-21T12:20:07.312Z,9,3845,134,837843,244.585999966,0.038000107
569,2024-10-21T12:20:07.321Z,1,916,41,837844,244.594999790,0.008999825
570,2024-10-21T12:20:07.321Z,441,32617,46,837845,244.594999790,0.000000000
571,2024-10-21T12:20:07.830Z,9,4908,83,837846,245.104000092,0.509000301
572,2024-10-21T12:20:08.211Z,0,164,8,837847,245.484999895,0.380999804
573,2024-10-21T12:20:08.353Z,1,1659,136,837848,245.626999855,0.141999960
574,2024-10-21T12:20:08.537Z,1,1797,27,837849,245.810999870,0.184000015
575,2024-10-21T12:20:08.603Z,9,4003,230,837850,245.877000093,0.066000223
576,2024-10-21T12:20:08.604Z,1,1813,8,837851,245.878000021,0.000999928
577,2024-10-21T12:20:08.671Z,441,33722,50,837852,245.944999933,0.066999912
578,2024-10-21T12:20:09.037Z,441,33722,62,837853,246.310999870,0.365999937
579,2024-10-21T12:20:09.037Z,16,4555,171,837854,246.310999870,0.000000000
580,2024-10-21T12:20:09.062Z,1,1205,70,837855,246.335999966,0.025000095
581,2024-10-21T12:20:09.063Z,529,35932,41,837856,246.336999893,0.000999928
582,2024-10-21T12:20:09.811Z,9,3060,1,837857,247.085000038,0.748000145
583,2024-10-21T12:20:10.039Z,1,1540,63,837858,247.312999964,0.227999926
584,2024-10-21T12:20:10.289Z,1,1540,97,837859,247.562999964,0.250000000
585,2024-10-21T12:20:10.354Z,49,11673,92,837860,247.627999783,0.064999819
586,2024-10-21T12:20:10.511Z,1,921,20,837861,247.785000086,0.157000303
587,2024-10-21T12:20:10.729Z,0,3594,256,837862,248.002999783,0.217999697
588,2024-10-21T12:20:10.818Z,289,23949,306,837863,248.091999769,0.088999987
589,2024-10-21T12:20:10.871Z,4,3208,73,837864,248.144999981,0.053000212
590,2024-10-21T12:20:11.288Z,400,31512,86,837865,248.562000036,0.417000055
591,2024-10-21T12:20:11.538Z,1,1197,90,837866,248.811999798,0.249999762
592,2024-10-21T12:20:12.104Z,0,453,37,837867,249.378000021,0.566000223
593,2024-10-21T12:20:12.350Z,9,3653,149,837868,249.624000072,0.246000051
594,2024-10-21T12:20:12.458Z,9,4495,131,837869,249.731999874,0.107999802
595,2024-10-21T12:20:12.519Z,1,1541,283,837870,249.792999983,0.061000109
596,2024-10-21T12:20:13.349Z,1,374,45,837871,250.622999907,0.829999924
597,2024-10-21T12:20:13.465Z,1,2427,653,837872,250.738999844,0.115999937
598,2024-10-21T12:20:13.609Z,1,1739,24,837873,250.882999897,0.144000053
599,2024-10-21T12:20:14.083Z,49,11708,75,837874,251.357000113,0.474000216
600,2024-10-21T12:20:14.104Z,9,4144,326,837875,251.378000021,0.020999908
601,2024-10-21T12:20:14.217Z,529,35932,52,837876,251.490999937,0.112999916
602,2024-10-21T12:20:14.234Z,0,4569,53,837877,251.507999897,0.016999960
603,2024-10-21T12:20:14.466Z,1,3190,537,837878,251.739999771,0.231999874
604,2024-10-21T12:20:14.519Z,16,5213,86,837879,251.792999983,0.053000212
605,2024-10-21T12:20:14.712Z,0,409,44,837880,251.985999823,0.192999840
606,2024-10-21T12:20:14.855Z,0,7323,159,837881,252.128999949,0.143000126
607,2024-10-21T12:20:14.859Z,1,1893,29,837882,252.132999897,0.003999949
608,2024-10-21T12:20:14.965Z,16,4501,104,837883,252.238999844,0.105999947
609,2024-10-21T12:20:15.074Z,9,4008,383,837884,252.347999811,0.108999968
610,2024-10-21T12:20:15.129Z,1,1784,41,837885,252.402999878,0.055000067
611,2024-10-21T12:20:15.320Z,1,1189,2,837886,252.593999863,0.190999985
612,2024-10-21T12:20:15.966Z,1,2386,650,837887,253.240000010,0.646000147
613,2024-10-21T12:20:15.967Z,9,4904,93,837888,253.240999937,0.000999928
614,2024-10-21T12:20:16.384Z,4,3379,188,837889,253.657999992,0.417000055
615,2024-10-21T12:20:16.513Z,1,732,97,837890,253.786999941,0.128999949
616,2024-10-21T12:20:16.579Z,9,3847,128,837891,253.852999926,0.065999985
617,2024-10-21T12:20:16.819Z,1,3417,512,837892,254.092999935,0.240000010
618,2024-10-21T12:20:17.008Z,0,190,17,837893,254.281999826,0.188999891
619,2024-10-21T12:20:17.037Z,324,28197,49,837894,254.310999870,0.029000044
620,2024-10-21T12:20:17.071Z,0,3743,526,837895,254.345000029,0.034000158
621,2024-10-21T12:20:17.129Z,0,2796,1238,837896,254.402999878,0.057999849
622,2024-10-21T12:20:17.215Z,49,10684,129,837897,254.489000082,0.086000204
623,2024-10-21T12:20:17.860Z,1,1795,65,837898,255.133999825,0.644999743
624,2024-10-21T12:20:18.011Z,0,466,62,837899,255.285000086,0.151000261
625,2024-10-21T12:20:18.109Z,529,35932,50,837900,255.382999897,0.097999811
626,2024-10-21T12:20:18.262Z,1,1107,102,837901,255.536000013,0.153000116
627,2024-10-21T12:20:18.289Z,9,4260,14,837902,255.562999964,0.026999950
628,2024-10-21T12:20:18.313Z,1,1507,30,837903,255.586999893,0.023999929
629,2024-10-21T12:20:18.466Z,9,3931,336,837904,255.739999771,0.152999878
630,2024-10-21T12:20:18.603Z,0,2601,25,837905,255.877000093,0.137000322
631,2024-10-21T12:20:18.603Z,1,890,42,837906,255.877000093,0.000000000
632,2024-10-21T12:20:18.609Z,529,35932,45,837907,255.882999897,0.005999804
633,2024-10-21T12:20:18.727Z,0,677,59,837908,256.000999928,0.118000031
634,2024-10-21T12:20:19.019Z,441,33722,44,837909,256.292999983,0.292000055
635,2024-10-21T12:20:19.063Z,289,27092,39,837910,256.336999893,0.043999910
636,2024-10-21T12:20:19.068Z,1,2766,605,837911,256.342000008,0.005000114
637,2024-10-21T12:20:19.339Z,25,8304,72,837912,256.612999916,0.270999908
638,2024-10-21T12:20:19.359Z,0,183,22,837913,256.632999897,0.019999981
639,2024-10-21T12:20:19.373Z,9,4904,97,837914,256.646999836,0.013999939
640,2024-10-21T12:20:19.483Z,0,693,124,837915,256.756999969,0.110000134
641,2024-10-21T12:20:19.535Z,1,2132,692,837916,256.809000015,0.052000046
642,2024-10-21T12:20:19.535Z,1,2777,604,837917,256.809000015,0.000000000
643,2024-10-21T12:20:19.566Z,1,4246,633,837918,256.840000153,0.031000137
644,2024-10-21T12:20:19.623Z,1,386,470,837919,256.897000074,0.056999922
645,2024-10-21T12:20:19.663Z,9,4142,270,837920,256.937000036,0.039999962
646,2024-10-21T12:20:19.711Z,1,2446,553,837921,256.984999895,0.047999859
647,2024-10-21T12:20:19.761Z,1,921,59,837922,257.034999847,0.049999952
648,2024-10-21T12:20:19.788Z,4,3165,133,837923,257.062000036,0.027000189
649,2024-10-21T12:20:19.859Z,1,1139,114,837924,257.132999897,0.070999861
650,2024-10-21T12:20:20.210Z,0,1806,436,837925,257.483999729,0.350999832
651,2024-10-21T12:20:20.566Z,1,3395,679,837926,257.840000153,0.356000423
652,2024-10-21T12:20:20.622Z,1,1167,69,837927,257.896000147,0.055999994
653,2024-10-21T12:20:20.622Z,4,3013,418,837928,257.896000147,0.000000000
654,2024-10-21T12:20:20.675Z,1,502,109,837929,257.948999882,0.052999735
655,2024-10-21T12:20:20.841Z,1,921,42,837930,258.114999771,0.165999889
656,2024-10-21T12:20:20.858Z,4,4286,95,837931,258.131999731,0.016999960
657,2024-10-21T12:20:21.023Z,1,11422,660,837932,258.296999931,0.165000200
658,2024-10-21T12:20:21.036Z,0,5033,4058,837933,258.309999943,0.013000011
659,2024-10-21T12:20:21.263Z,16,4548,144,837934,258.536999941,0.226999998
660,2024-10-21T12:20:21.276Z,1,890,29,837935,258.549999952,0.013000011
661,2024-10-21T12:20:21.414Z,9,3951,391,837936,258.687999964,0.138000011
662,2024-10-21T12:20:21.566Z,1,3347,735,837937,258.840000153,0.152000189
663,2024-10-21T12:20:21.962Z,1,2859,581,837938,259.235999823,0.395999670
664,2024-10-21T12:20:21.963Z,441,32617,41,837939,259.236999989,0.001000166
665,2024-10-21T12:20:21.986Z,1,321,2,837940,259.259999752,0.022999763
666,2024-10-21T12:20:22.024Z,1,2329,710,837941,259.297999859,0.038000107
667,2024-10-21T12:20:22.087Z,0,462,63,837942,259.361000061,0.063000202
668,2024-10-21T12:20:22.103Z,1,2447,657,837943,259.377000093,0.016000032
669,2024-10-21T12:20:22.103Z,1,2402,659,837944,259.377000093,0.000000000
670,2024-10-21T12:20:22.137Z,49,11024,97,837945,259.410999775,0.033999681
671,2024-10-21T12:20:22.271Z,1,1821,29,837946,259.545000076,0.134000301
672,2024-10-21T12:20:22.385Z,9,3817,106,837947,259.658999920,0.113999844
673,2024-10-21T12:20:22.423Z,0,75,122,837948,259.697000027,0.038000107
674,2024-10-21T12:20:22.457Z,1,386,242,837949,259.730999947,0.033999920
675,2024-10-21T12:20:22.566Z,9,3730,257,837950,259.840000153,0.109000206
676,2024-10-21T12:20:22.674Z,0,523,27,837951,259.947999716,0.107999563
677,2024-10-21T12:20:22.675Z,484,34827,84,837952,259.948999882,0.001000166
678,2024-10-21T12:20:22.829Z,25,7705,148,837953,260.102999926,0.154000044
