TRACE_INDEX,TIMESTAMP,NumImages,ContextTokens,GeneratedTokens,SOURCE_ROW,ARRIVAL_OFFSET_S,INTER_ARRIVAL_S
338,2024-10-21T12:16:53.886Z,49,11228,356,837605,52.788000345,0.129000187
339,2024-10-21T12:16:53.886Z,1,3810,650,837606,52.788000345,0.000000000
340,2024-10-21T12:16:53.980Z,1,4761,838,837607,52.882000208,0.093999863
341,2024-10-21T12:16:54.134Z,1,4342,673,837608,53.036000252,0.154000044
342,2024-10-21T12:16:55.524Z,1,2876,552,837609,54.426000118,1.389999866
343,2024-10-21T12:16:55.524Z,1,2019,534,837610,54.426000118,0.000000000
344,2024-10-21T12:16:55.563Z,289,24258,320,837611,54.465000153,0.039000034
345,2024-10-21T12:16:55.634Z,1,2373,718,837612,54.536000013,0.070999861
346,2024-10-21T12:16:56.022Z,1,2369,573,837613,54.924000263,0.388000250
347,2024-10-21T12:16:56.521Z,1,4208,574,837614,55.423000097,0.498999834
348,2024-10-21T12:16:56.634Z,1,3011,739,837615,55.536000013,0.112999916
349,2024-10-21T12:16:56.772Z,1,2411,592,837616,55.674000263,0.138000250
350,2024-10-21T12:16:57.273Z,1,10000,599,837617,56.175000191,0.500999928
351,2024-10-21T12:16:57.384Z,1,3023,760,837618,56.286000252,0.111000061
352,2024-10-21T12:16:57.523Z,1,1946,604,837619,56.425000191,0.138999939
353,2024-10-21T12:16:57.636Z,1,2147,744,837620,56.538000107,0.112999916
354,2024-10-21T12:16:57.918Z,1,2381,433,837621,56.820000410,0.282000303
355,2024-10-21T12:16:57.986Z,1,4819,478,837622,56.888000011,0.067999601
356,2024-10-21T12:16:58.022Z,1,2184,618,837623,56.924000263,0.036000252
357,2024-10-21T12:16:58.415Z,1,1664,387,837624,57.317000151,0.392999887
358,2024-10-21T12:16:58.772Z,1,2527,659,837625,57.674000263,0.357000113
359,2024-10-21T12:16:58.772Z,1,3278,649,837626,57.674000263,0.000000000
360,2024-10-21T12:16:58.892Z,1,2972,788,837627,57.794000149,0.119999886
361,2024-10-21T12:16:59.023Z,1,2542,661,837628,57.925000191,0.131000042
362,2024-10-21T12:16:59.024Z,1,1998,671,837629,57.926000118,0.000999928
363,2024-10-21T12:16:59.163Z,1,1423,429,837630,58.065000296,0.139000177
364,2024-10-21T12:16:59.261Z,0,1246,100,837631,58.163000107,0.097999811
365,2024-10-21T12:17:00.732Z,1,2236,657,837632,59.634000301,1.471000195
366,2024-10-21T12:17:00.775Z,1,2386,733,837633,59.677000284,0.042999983
367,2024-10-21T12:17:01.891Z,1,4792,862,837634,60.793000221,1.115999937
368,2024-10-21T12:17:02.635Z,1,7995,861,837635,61.537000179,0.743999958
369,2024-10-21T12:17:02.888Z,1,21867,867,837636,61.790000200,0.253000021
370,2024-10-21T12:17:03.009Z,0,487,186,837637,61.911000013,0.120999813
371,2024-10-21T12:17:05.163Z,9,4762,663,837638,64.065000296,2.154000282
372,2024-10-21T12:17:05.663Z,1,3677,590,837639,64.565000296,0.500000000
373,2024-10-21T12:17:05.758Z,1,3329,946,837640,64.660000324,0.095000029
374,2024-10-21T12:17:05.990Z,0,152,20,837641,64.892000198,0.231999874
375,2024-10-21T12:17:06.009Z,4,3019,437,837642,64.911000013,0.018999815
376,2024-10-21T12:17:06.261Z,0,203,21,837643,65.163000107,0.252000093
377,2024-10-21T12:17:06.571Z,0,858,114,837644,65.473000288,0.310000181
378,2024-10-21T12:17:06.890Z,1,2377,672,837645,65.792000055,0.318999767
379,2024-10-21T12:17:07.916Z,1,2439,647,837646,66.818000078,1.026000023
380,2024-10-21T12:17:08.413Z,1,3406,649,837647,67.315000057,0.496999979
381,2024-10-21T12:17:09.165Z,1,2480,659,837648,68.067000151,0.752000093
382,2024-10-21T12:17:09.416Z,1,2422,670,837649,68.318000078,0.250999928
383,2024-10-21T12:17:09.665Z,1,2636,677,837650,68.567000151,0.249000072
384,2024-10-21T12:17:09.715Z,0,130,16,837651,68.617000341,0.050000191
385,2024-10-21T12:17:10.010Z,1,2168,693,837652,68.912000179,0.294999838
386,2024-10-21T12:17:10.413Z,1,3643,689,837653,69.315000057,0.402999878
387,2024-10-21T12:17:10.810Z,0,155,6,837654,69.712000132,0.397000074
388,2024-10-21T12:17:10.915Z,1,3047,707,837655,69.817000151,0.105000019
389,2024-10-21T12:17:11.583Z,0,451,67,837656,70.485000372,0.668000221
390,2024-10-21T12:17:11.729Z,0,1094,81,837657,70.631000042,0.145999670
391,2024-10-21T12:17:11.914Z,1,2831,721,837658,70.815999985,0.184999943
392,2024-10-21T12:17:12.262Z,1,386,1418,837659,71.164000273,0.348000288
393,2024-10-21T12:17:12.664Z,1,2163,752,837660,71.566000223,0.401999950
394,2024-10-21T12:17:12.837Z,0,1456,100,837661,71.739000082,0.172999859
395,2024-10-21T12:17:13.728Z,1,3133,781,837662,72.630000114,0.891000032
396,2024-10-21T12:17:14.025Z,0,4195,72,837663,72.927000046,0.296999931
397,2024-10-21T12:17:14.037Z,0,4784,360,837664,72.939000130,0.012000084
398,2024-10-21T12:17:14.064Z,1,3288,622,837665,72.966000080,0.026999950
399,2024-10-21T12:17:14.064Z,1,2801,624,837666,72.966000080,0.000000000
400,2024-10-21T12:17:16.324Z,0,832,546,837667,75.226000071,2.259999990
401,2024-10-21T12:17:16.582Z,0,1126,237,837668,75.484000206,0.258000135
402,2024-10-21T12:17:16.760Z,625,37209,573,837669,75.662000179,0.177999973
403,2024-10-21T12:17:17.663Z,1,2421,833,837670,76.565000296,0.903000116
404,2024-10-21T12:17:18.561Z,1,2273,631,837671,77.463000059,0.897999763
405,2024-10-21T12:17:19.423Z,0,4006,68,837672,78.325000286,0.862000227
406,2024-10-21T12:17:19.761Z,1,5062,590,837673,78.663000107,0.337999821
407,2024-10-21T12:17:21.229Z,0,3654,479,837674,80.131000042,1.467999935
408,2024-10-21T12:17:22.668Z,1,2575,951,837675,81.570000172,1.439000130
409,2024-10-21T12:17:23.512Z,1,1914,747,837676,82.414000273,0.844000101
410,2024-10-21T12:17:23.563Z,1,4518,667,837677,82.465000153,0.050999880
411,2024-10-21T12:17:25.317Z,1,11709,653,837678,84.219000101,1.753999949
412,2024-10-21T12:17:25.513Z,1,2916,751,837679,84.415000200,0.196000099
413,2024-10-21T12:17:25.812Z,1,3702,672,837680,84.714000225,0.299000025
414,2024-10-21T12:17:26.313Z,1,2427,660,837681,85.215000153,0.500999928
415,2024-10-21T12:17:27.019Z,0,385,70,837682,85.921000242,0.706000090
416,2024-10-21T12:17:28.010Z,0,158,22,837683,86.912000179,0.990999937
417,2024-10-21T12:17:28.565Z,1,3348,711,837684,87.467000008,0.554999828
418,2024-10-21T12:17:28.582Z,0,15798,432,837685,87.484000206,0.017000198
419,2024-10-21T12:17:28.619Z,0,805,169,837686,87.521000147,0.036999941
420,2024-10-21T12:17:29.120Z,0,547,63,837687,88.022000074,0.500999928
421,2024-10-21T12:17:30.511Z,0,440,41,837688,89.413000345,1.391000271
422,2024-10-21T12:17:32.263Z,0,595,550,837689,91.165000200,1.751999855
423,2024-10-21T12:17:33.924Z,0,115,16,837690,92.826000214,1.661000013
424,2024-10-21T12:17:34.488Z,0,3950,97,837691,93.390000105,0.563999891
425,2024-10-21T12:17:34.511Z,1,386,16384,837692,93.413000345,0.023000240
426,2024-10-21T12:17:36.591Z,0,564,39,837693,95.493000269,2.079999924
427,2024-10-21T12:17:37.740Z,0,479,52,837694,96.642000198,1.148999929
428,2024-10-21T12:17:38.084Z,0,1543,644,837695,96.986000299,0.344000101
429,2024-10-21T12:17:39.773Z,0,207,599,837696,98.675000191,1.688999891
430,2024-10-21T12:17:45.385Z,0,1607,763,837697,104.287000179,5.611999989
431,2024-10-21T12:17:47.259Z,0,3502,285,837698,106.161000252,1.874000072
432,2024-10-21T12:17:51.109Z,0,936,55,837699,110.011000156,3.849999905
433,2024-10-21T12:17:52.074Z,0,484,56,837700,110.976000071,0.964999914
434,2024-10-21T12:17:52.364Z,0,1258,29,837701,111.266000271,0.290000200
435,2024-10-21T12:17:55.566Z,0,4223,117,837702,114.468000412,3.202000141
436,2024-10-21T12:17:56.024Z,0,1491,222,837703,114.926000118,0.457999706
437,2024-10-21T12:17:56.363Z,0,140,12,837704,115.265000343,0.339000225
438,2024-10-21T12:17:56.566Z,0,993,1,837705,115.468000412,0.203000069
439,2024-10-21T12:17:56.611Z,0,10862,63,837706,115.513000250,0.044999838
440,2024-10-21T12:17:56.790Z,0,2957,835,837707,115.692000389,0.179000139
441,2024-10-21T12:17:57.769Z,0,1544,66,837708,116.671000242,0.978999853
442,2024-10-21T12:17:57.862Z,0,457,43,837709,116.764000416,0.093000174
443,2024-10-21T12:18:06.765Z,0,606,74,837710,125.667000055,8.902999640
444,2024-10-21T12:18:07.467Z,0,897,278,837711,126.369000196,0.702000141
445,2024-10-21T12:18:07.822Z,0,1466,73,837712,126.724000216,0.355000019
446,2024-10-21T12:18:07.844Z,0,486,35,837713,126.746000290,0.022000074
447,2024-10-21T12:18:07.850Z,0,152,10,837714,126.752000093,0.005999804
448,2024-10-21T12:18:11.465Z,0,3104,64,837715,130.367000103,3.615000010
449,2024-10-21T12:18:14.510Z,0,974,1,837716,133.412000418,3.045000315
450,2024-10-21T12:18:15.039Z,0,22608,846,837717,133.941000223,0.528999805
451,2024-10-21T12:18:15.524Z,0,487,88,837718,134.426000118,0.484999895
452,2024-10-21T12:18:18.011Z,0,786,72,837719,136.913000345,2.487000227
453,2024-10-21T12:18:18.886Z,0,864,102,837720,137.788000345,0.875000000
454,2024-10-21T12:18:22.114Z,0,1498,625,837721,141.016000032,3.227999687
455,2024-10-21T12:18:22.513Z,0,1349,19,837722,141.415000200,0.399000168
456,2024-10-21T12:18:23.083Z,0,127104,37,837723,141.985000372,0.570000172
457,2024-10-21T12:18:23.296Z,0,142,16,837724,142.198000193,0.212999821
458,2024-10-21T12:18:24.092Z,0,180,11,837725,142.994000196,0.796000004
459,2024-10-21T12:18:25.768Z,0,163,22,837726,144.670000076,1.675999880
460,2024-10-21T12:18:28.121Z,0,402,48,837727,147.023000240,2.353000164
461,2024-10-21T12:18:28.162Z,0,7659,195,837728,147.064000130,0.040999889
462,2024-10-21T12:18:32.600Z,0,167,17,837729,151.502000093,4.437999964
463,2024-10-21T12:18:33.581Z,0,503,42,837730,152.483000040,0.980999947
464,2024-10-21T12:18:33.613Z,0,783,8,837731,152.515000105,0.032000065
465,2024-10-21T12:18:34.599Z,0,999,15,837732,153.501000166,0.986000061
466,2024-10-21T12:18:37.863Z,0,3903,150,837733,156.765000343,3.264000177
467,2024-10-21T12:18:37.887Z,0,456,138,837734,156.789000273,0.023999929
468,2024-10-21T12:18:38.072Z,0,2458,268,837735,156.974000216,0.184999943
469,2024-10-21T12:18:38.468Z,0,1915,12,837736,157.370000124,0.395999908
470,2024-10-21T12:18:39.256Z,0,159,14,837737,158.158000231,0.788000107
471,2024-10-21T12:18:39.293Z,0,4060,182,837738,158.195000172,0.036999941
472,2024-10-21T12:18:40.340Z,0,976,1,837739,159.242000103,1.046999931
473,2024-10-21T12:18:40.458Z,0,1374,97,837740,159.360000134,0.118000031
474,2024-10-21T12:18:48.073Z,0,112,35,837741,166.975000143,7.615000010
475,2024-10-21T12:18:48.710Z,0,1195,62,837742,167.612000227,0.637000084
476,2024-10-21T12:18:52.112Z,0,200,964,837743,171.014000177,3.401999950
477,2024-10-21T12:18:52.173Z,0,3501,879,837744,171.075000048,0.060999870
478,2024-10-21T12:18:54.226Z,0,412,45,837745,173.128000021,2.052999973
479,2024-10-21T12:18:56.979Z,0,1552,672,837746,175.881000280,2.753000259
480,2024-10-21T12:18:57.567Z,0,1165,44,837747,176.469000340,0.588000059
481,2024-10-21T12:19:01.420Z,0,124,8,837748,180.322000265,3.852999926
482,2024-10-21T12:19:01.833Z,1,386,15064,837749,180.735000134,0.412999868
483,2024-10-21T12:19:04.098Z,0,1572,700,837750,183.000000000,2.264999866
484,2024-10-21T12:19:07.274Z,0,438,63,837751,186.176000118,3.176000118
485,2024-10-21T12:19:07.511Z,0,586,268,837752,186.413000345,0.237000227
486,2024-10-21T12:19:07.852Z,0,148,12,837753,186.754000187,0.340999842
487,2024-10-21T12:19:08.516Z,0,1940,52,837754,187.418000221,0.664000034
488,2024-10-21T12:19:08.763Z,0,3789,440,837755,187.665000200,0.246999979
489,2024-10-21T12:19:09.312Z,0,1703,248,837756,188.214000225,0.549000025
490,2024-10-21T12:19:09.743Z,0,143,11,837757,188.645000219,0.430999994
491,2024-10-21T12:19:12.011Z,0,3629,110,837758,190.913000345,2.268000126
492,2024-10-21T12:19:12.412Z,0,781,322,837759,191.314000130,0.400999784
493,2024-10-21T12:19:14.763Z,0,606,96,837760,193.665000200,2.351000071
494,2024-10-21T12:19:18.368Z,0,140,20,837761,197.270000219,3.605000019
495,2024-10-21T12:19:18.581Z,0,1056,1,837762,197.483000040,0.212999821
496,2024-10-21T12:19:19.788Z,0,794,86,837763,198.690000296,1.207000256
497,2024-10-21T12:19:21.038Z,0,130,12,837764,199.940000296,1.250000000
498,2024-10-21T12:19:22.635Z,0,946,146,837765,201.537000179,1.596999884
499,2024-10-21T12:19:27.957Z,0,4318,27,837766,206.859000206,5.322000027
500,2024-10-21T12:19:30.788Z,0,1555,546,837767,209.690000296,2.831000090
501,2024-10-21T12:19:32.333Z,0,509,17,837768,211.235000134,1.544999838
502,2024-10-21T12:19:33.510Z,0,763,8,837769,212.412000418,1.177000284
503,2024-10-21T12:19:33.852Z,0,123,3,837770,212.754000187,0.341999769
504,2024-10-21T12:19:34.281Z,0,126762,664,837771,213.183000088,0.428999901
505,2024-10-21T12:19:35.422Z,0,134,14,837772,214.324000359,1.141000271
506,2024-10-21T12:19:36.960Z,1,1774,31,837773,215.862000227,1.537999868
507,2024-10-21T12:19:37.813Z,0,457,92,837774,216.715000153,0.852999926
508,2024-10-21T12:19:38.789Z,9,4873,116,837775,217.691000223,0.976000071
509,2024-10-21T12:19:40.423Z,0,2094,284,837776,219.325000286,1.634000063
510,2024-10-21T12:19:41.388Z,0,152,10,837777,220.290000200,0.964999914
511,2024-10-21T12:19:43.767Z,0,1431,578,837778,222.669000149,2.378999949
512,2024-10-21T12:19:43.829Z,1,1176,76,837779,222.731000185,0.062000036
513,2024-10-21T12:19:43.919Z,1,4318,135,837780,222.821000338,0.090000153
514,2024-10-21T12:19:45.264Z,0,1603,777,837781,224.166000128,1.344999790
515,2024-10-21T12:19:45.417Z,0,152,15,837782,224.319000006,0.152999878
516,2024-10-21T12:19:46.084Z,1,1139,97,837783,224.986000299,0.667000294
517,2024-10-21T12:19:46.962Z,1,1391,17,837784,225.864000082,0.877999783
518,2024-10-21T12:19:47.966Z,9,3848,118,837785,226.868000269,1.004000187
519,2024-10-21T12:19:49.573Z,0,920,25,837786,228.475000143,1.606999874
520,2024-10-21T12:19:50.111Z,0,143,17,837787,229.013000250,0.538000107
521,2024-10-21T12:19:51.083Z,4,3204,77,837788,229.985000372,0.972000122
522,2024-10-21T12:19:52.006Z,0,3047,273,837789,230.908000231,0.922999859
523,2024-10-21T12:19:52.465Z,1,1787,27,837790,231.367000103,0.458999872
524,2024-10-21T12:19:52.538Z,1,386,256,837791,231.440000057,0.072999954
525,2024-10-21T12:19:52.583Z,0,516,25,837792,231.485000372,0.045000315
526,2024-10-21T12:19:53.212Z,1,1139,76,837793,232.114000082,0.628999710
527,2024-10-21T12:19:53.813Z,1,1422,17,837794,232.715000153,0.601000071
528,2024-10-21T12:19:53.962Z,1,890,19,837795,232.864000082,0.148999929
529,2024-10-21T12:19:53.962Z,1,1422,17,837796,232.864000082,0.000000000
530,2024-10-21T12:19:54.011Z,0,4763,171,837797,232.913000345,0.049000263
531,2024-10-21T12:19:54.329Z,1,1139,84,837798,233.231000185,0.317999840
532,2024-10-21T12:19:54.385Z,1,921,47,837799,233.287000179,0.055999994
533,2024-10-21T12:19:54.756Z,0,450,26,837800,233.658000231,0.371000051
534,2024-10-21T12:19:55.769Z,324,28197,56,837801,234.671000242,1.013000011
535,2024-10-21T12:19:55.850Z,0,4186,49,837802,234.752000093,0.080999851
536,2024-10-21T12:19:55.959Z,144,17906,32,837803,234.861000299,0.109000206
537,2024-10-21T12:19:56.079Z,0,37008,971,837804,234.981000185,0.119999886
538,2024-10-21T12:19:56.216Z,1,1170,72,837805,235.118000269,0.137000084
539,2024-10-21T12:19:56.560Z,1,1129,30,837806,235.462000132,0.343999863
540,2024-10-21T12:19:56.561Z,0,994,1,837807,235.463000059,0.000999928
541,2024-10-21T12:19:56.713Z,4,1838,1,837808,235.615000010,0.151999950
542,2024-10-21T12:19:57.321Z,0,676,41,837809,236.223000050,0.608000040
543,2024-10-21T12:19:58.082Z,9,3688,198,837810,236.983999968,0.760999918
544,2024-10-21T12:19:58.834Z,0,900,89,837811,237.736000061,0.752000093
545,2024-10-21T12:19:59.042Z,0,1053,35,837812,237.944000006,0.207999945
546,2024-10-21T12:20:00.612Z,0,984,1,837813,239.514000177,1.570000172
547,2024-10-21T12:20:01.333Z,0,3533,338,837814,240.235000134,0.720999956
548,2024-10-21T12:20:01.561Z,400,31512,62,837815,240.463000059,0.227999926
549,2024-10-21T12:20:01.561Z,9,4908,67,837816,240.463000059,0.000000000
550,2024-10-21T12:20:01.810Z,1,1139,73,837817,240.712000132,0.249000072
551,2024-10-21T12:20:01.918Z,484,34827,41,837818,240.820000410,0.108000278
552,2024-10-21T12:20:02.210Z,1,1572,23,837819,241.111999989,0.291999578
553,2024-10-21T12:20:02.886Z,0,441,77,837820,241.788000345,0.676000357
554,2024-10-21T12:20:03.664Z,484,34827,52,837821,242.566000223,0.777999878
555,2024-10-21T12:20:03.831Z,1,4355,161,837822,242.733000278,0.167000055
556,2024-10-21T12:20:03.884Z,1,890,52,837823,242.786000252,0.052999973
557,2024-10-21T12:20:04.064Z,1,1139,96,837824,242.966000080,0.179999828
558,2024-10-21T12:20:04.354Z,9,4908,109,837825,243.256000042,0.289999962
559,2024-10-21T12:20:04.785Z,0,36,9,837826,243.687000036,0.430999994
560,2024-10-21T12:20:04.917Z,484,34827,60,837827,243.819000006,0.131999969
561,2024-10-21T12:20:05.134Z,1,1572,71,837828,244.036000252,0.217000246
562,2024-10-21T12:20:05.134Z,1,1170,90,837829,244.036000252,0.000000000
563,2024-10-21T12:20:05.208Z,0,1381,27,837830,244.110000134,0.073999882
564,2024-10-21T12:20:05.208Z,4,3204,88,837831,244.110000134,0.000000000
565,2024-10-21T12:20:05.463Z,1,1422,17,837832,244.365000248,0.255000114
566,2024-10-21T12:20:05.463Z,1,1139,74,837833,244.365000248,0.000000000
567,2024-10-21T12:20:06.103Z,0,3529,635,837834,245.005000353,0.640000105
568,2024-10-21T12:20:06.134Z,1,1139,90,837835,245.036000252,0.030999899
569,2024-10-21T12:20:06.353Z,49,11708,81,837836,245.255000114,0.218999863
570,2024-10-21T12:20:06.709Z,1,997,133,837837,245.611000061,0.355999947
571,2024-10-21T12:20:06.817Z,1,1139,103,837838,245.719000101,0.108000040
572,2024-10-21T12:20:06.856Z,1,1234,90,837839,245.758000135,0.039000034
573,2024-10-21T12:20:07.070Z,4,4300,91,837840,245.972000360,0.214000225
574,2024-10-21T12:20:07.103Z,9,4904,88,837841,246.005000353,0.032999992
575,2024-10-21T12:20:07.274Z,49,11368,81,837842,246.176000118,0.170999765
576,2024-10-21T12:20:07.312Z,9,3845,134,837843,246.214000225,0.038000107
577,2024-10-21T12:20:07.321Z,1,916,41,837844,246.223000050,0.008999825
578,2024-10-21T12:20:07.321Z,441,32617,46,837845,246.223000050,0.000000000
579,2024-10-21T12:20:07.830Z,9,4908,83,837846,246.732000351,0.509000301
580,2024-10-21T12:20:08.211Z,0,164,8,837847,247.113000154,0.380999804
581,2024-10-21T12:20:08.353Z,1,1659,136,837848,247.255000114,0.141999960
582,2024-10-21T12:20:08.537Z,1,1797,27,837849,247.439000130,0.184000015
583,2024-10-21T12:20:08.603Z,9,4003,230,837850,247.505000353,0.066000223
584,2024-10-21T12:20:08.604Z,1,1813,8,837851,247.506000280,0.000999928
585,2024-10-21T12:20:08.671Z,441,33722,50,837852,247.573000193,0.066999912
586,2024-10-21T12:20:09.037Z,441,33722,62,837853,247.939000130,0.365999937
587,2024-10-21T12:20:09.037Z,16,4555,171,837854,247.939000130,0.000000000
588,2024-10-21T12:20:09.062Z,1,1205,70,837855,247.964000225,0.025000095
589,2024-10-21T12:20:09.063Z,529,35932,41,837856,247.965000153,0.000999928
590,2024-10-21T12:20:09.811Z,9,3060,1,837857,248.713000298,0.748000145
591,2024-10-21T12:20:10.039Z,1,1540,63,837858,248.941000223,0.227999926
592,2024-10-21T12:20:10.289Z,1,1540,97,837859,249.191000223,0.250000000
593,2024-10-21T12:20:10.354Z,49,11673,92,837860,249.256000042,0.064999819
594,2024-10-21T12:20:10.511Z,1,921,20,837861,249.413000345,0.157000303
595,2024-10-21T12:20:10.729Z,0,3594,256,837862,249.631000042,0.217999697
596,2024-10-21T12:20:10.818Z,289,23949,306,837863,249.720000029,0.088999987
597,2024-10-21T12:20:10.871Z,4,3208,73,837864,249.773000240,0.053000212
598,2024-10-21T12:20:11.288Z,400,31512,86,837865,250.190000296,0.417000055
599,2024-10-21T12:20:11.538Z,1,1197,90,837866,250.440000057,0.249999762
600,2024-10-21T12:20:12.104Z,0,453,37,837867,251.006000280,0.566000223
601,2024-10-21T12:20:12.350Z,9,3653,149,837868,251.252000332,0.246000051
602,2024-10-21T12:20:12.458Z,9,4495,131,837869,251.360000134,0.107999802
603,2024-10-21T12:20:12.519Z,1,1541,283,837870,251.421000242,0.061000109
604,2024-10-21T12:20:13.349Z,1,374,45,837871,252.251000166,0.829999924
605,2024-10-21T12:20:13.465Z,1,2427,653,837872,252.367000103,0.115999937
606,2024-10-21T12:20:13.609Z,1,1739,24,837873,252.511000156,0.144000053
607,2024-10-21T12:20:14.083Z,49,11708,75,837874,252.985000372,0.474000216
608,2024-10-21T12:20:14.104Z,9,4144,326,837875,253.006000280,0.020999908
609,2024-10-21T12:20:14.217Z,529,35932,52,837876,253.119000196,0.112999916
610,2024-10-21T12:20:14.234Z,0,4569,53,837877,253.136000156,0.016999960
611,2024-10-21T12:20:14.466Z,1,3190,537,837878,253.368000031,0.231999874
612,2024-10-21T12:20:14.519Z,16,5213,86,837879,253.421000242,0.053000212
613,2024-10-21T12:20:14.712Z,0,409,44,837880,253.614000082,0.192999840
614,2024-10-21T12:20:14.855Z,0,7323,159,837881,253.757000208,0.143000126
615,2024-10-21T12:20:14.859Z,1,1893,29,837882,253.761000156,0.003999949
616,2024-10-21T12:20:14.965Z,16,4501,104,837883,253.867000103,0.105999947
617,2024-10-21T12:20:15.074Z,9,4008,383,837884,253.976000071,0.108999968
618,2024-10-21T12:20:15.129Z,1,1784,41,837885,254.031000137,0.055000067
619,2024-10-21T12:20:15.320Z,1,1189,2,837886,254.222000122,0.190999985
620,2024-10-21T12:20:15.966Z,1,2386,650,837887,254.868000269,0.646000147
621,2024-10-21T12:20:15.967Z,9,4904,93,837888,254.869000196,0.000999928
622,2024-10-21T12:20:16.384Z,4,3379,188,837889,255.286000252,0.417000055
623,2024-10-21T12:20:16.513Z,1,732,97,837890,255.415000200,0.128999949
624,2024-10-21T12:20:16.579Z,9,3847,128,837891,255.481000185,0.065999985
625,2024-10-21T12:20:16.819Z,1,3417,512,837892,255.721000195,0.240000010
626,2024-10-21T12:20:17.008Z,0,190,17,837893,255.910000086,0.188999891
627,2024-10-21T12:20:17.037Z,324,28197,49,837894,255.939000130,0.029000044
628,2024-10-21T12:20:17.071Z,0,3743,526,837895,255.973000288,0.034000158
629,2024-10-21T12:20:17.129Z,0,2796,1238,837896,256.031000137,0.057999849
630,2024-10-21T12:20:17.215Z,49,10684,129,837897,256.117000341,0.086000204
631,2024-10-21T12:20:17.860Z,1,1795,65,837898,256.762000084,0.644999743
632,2024-10-21T12:20:18.011Z,0,466,62,837899,256.913000345,0.151000261
633,2024-10-21T12:20:18.109Z,529,35932,50,837900,257.011000156,0.097999811
634,2024-10-21T12:20:18.262Z,1,1107,102,837901,257.164000273,0.153000116
635,2024-10-21T12:20:18.289Z,9,4260,14,837902,257.191000223,0.026999950
636,2024-10-21T12:20:18.313Z,1,1507,30,837903,257.215000153,0.023999929
637,2024-10-21T12:20:18.466Z,9,3931,336,837904,257.368000031,0.152999878
638,2024-10-21T12:20:18.603Z,0,2601,25,837905,257.505000353,0.137000322
639,2024-10-21T12:20:18.603Z,1,890,42,837906,257.505000353,0.000000000
640,2024-10-21T12:20:18.609Z,529,35932,45,837907,257.511000156,0.005999804
641,2024-10-21T12:20:18.727Z,0,677,59,837908,257.629000187,0.118000031
642,2024-10-21T12:20:19.019Z,441,33722,44,837909,257.921000242,0.292000055
643,2024-10-21T12:20:19.063Z,289,27092,39,837910,257.965000153,0.043999910
644,2024-10-21T12:20:19.068Z,1,2766,605,837911,257.970000267,0.005000114
645,2024-10-21T12:20:19.339Z,25,8304,72,837912,258.241000175,0.270999908
646,2024-10-21T12:20:19.359Z,0,183,22,837913,258.261000156,0.019999981
647,2024-10-21T12:20:19.373Z,9,4904,97,837914,258.275000095,0.013999939
648,2024-10-21T12:20:19.483Z,0,693,124,837915,258.385000229,0.110000134
649,2024-10-21T12:20:19.535Z,1,2132,692,837916,258.437000275,0.052000046
650,2024-10-21T12:20:19.535Z,1,2777,604,837917,258.437000275,0.000000000
651,2024-10-21T12:20:19.566Z,1,4246,633,837918,258.468000412,0.031000137
652,2024-10-21T12:20:19.623Z,1,386,470,837919,258.525000334,0.056999922
653,2024-10-21T12:20:19.663Z,9,4142,270,837920,258.565000296,0.039999962
654,2024-10-21T12:20:19.711Z,1,2446,553,837921,258.613000154,0.047999859
655,2024-10-21T12:20:19.761Z,1,921,59,837922,258.663000107,0.049999952
656,2024-10-21T12:20:19.788Z,4,3165,133,837923,258.690000296,0.027000189
657,2024-10-21T12:20:19.859Z,1,1139,114,837924,258.761000156,0.070999861
658,2024-10-21T12:20:20.210Z,0,1806,436,837925,259.111999989,0.350999832
659,2024-10-21T12:20:20.566Z,1,3395,679,837926,259.468000412,0.356000423
660,2024-10-21T12:20:20.622Z,1,1167,69,837927,259.524000406,0.055999994
661,2024-10-21T12:20:20.622Z,4,3013,418,837928,259.524000406,0.000000000
662,2024-10-21T12:20:20.675Z,1,502,109,837929,259.577000141,0.052999735
663,2024-10-21T12:20:20.841Z,1,921,42,837930,259.743000031,0.165999889
664,2024-10-21T12:20:20.858Z,4,4286,95,837931,259.759999990,0.016999960
665,2024-10-21T12:20:21.023Z,1,11422,660,837932,259.925000191,0.165000200
666,2024-10-21T12:20:21.036Z,0,5033,4058,837933,259.938000202,0.013000011
667,2024-10-21T12:20:21.263Z,16,4548,144,837934,260.165000200,0.226999998
668,2024-10-21T12:20:21.276Z,1,890,29,837935,260.178000212,0.013000011
669,2024-10-21T12:20:21.414Z,9,3951,391,837936,260.316000223,0.138000011
670,2024-10-21T12:20:21.566Z,1,3347,735,837937,260.468000412,0.152000189
671,2024-10-21T12:20:21.962Z,1,2859,581,837938,260.864000082,0.395999670
672,2024-10-21T12:20:21.963Z,441,32617,41,837939,260.865000248,0.001000166
673,2024-10-21T12:20:21.986Z,1,321,2,837940,260.888000011,0.022999763
674,2024-10-21T12:20:22.024Z,1,2329,710,837941,260.926000118,0.038000107
675,2024-10-21T12:20:22.087Z,0,462,63,837942,260.989000320,0.063000202
676,2024-10-21T12:20:22.103Z,1,2447,657,837943,261.005000353,0.016000032
677,2024-10-21T12:20:22.103Z,1,2402,659,837944,261.005000353,0.000000000
678,2024-10-21T12:20:22.137Z,49,11024,97,837945,261.039000034,0.033999681
